"","mRNA","GO","Term","Annotated","Significant","Expected","Fisher","ontology","sig.prop"
"3705","evm.TU.chromosome_1.1173","GO:0003777","microtubule motor activity",131,5,1.68,0.02703,"Molecular Functions",0.0381679389312977
"3706","evm.TU.chromosome_1.360","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3707","evm.TU.chromosome_1.360","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3708","evm.TU.chromosome_1.363","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"3709","evm.TU.chromosome_1.363","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"3710","evm.TU.chromosome_1.965","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3711","evm.TU.chromosome_1.965","GO:0046332","SMAD binding",62,5,0.8,0.00119,"Molecular Functions",0.0806451612903226
"3712","evm.TU.chromosome_1.962","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"3713","evm.TU.chromosome_1.962","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"3714","evm.TU.chromosome_1.1787_evm.TU.chromosome_1.1788","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3715","evm.TU.chromosome_1.659_evm.TU.chromosome_1.661","GO:0051015","actin filament binding",139,5,1.78,0.03368,"Molecular Functions",0.0359712230215827
"3716","evm.TU.chromosome_1.1855","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3717","evm.TU.chromosome_1.1521","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3718","evm.TU.chromosome_1.258","GO:0030414","peptidase inhibitor activity",120,4,1.54,0.03183,"Molecular Functions",0.0333333333333333
"3719","evm.TU.chromosome_1.258","GO:0030414","peptidase inhibitor activity",120,4,1.54,0.03183,"Molecular Functions",0.0333333333333333
"3720","evm.TU.chromosome_1.1284","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3721","evm.TU.chromosome_1.1755","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3722","evm.TU.chromosome_1.1755","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3723","evm.TU.chromosome_1.1042","GO:0002020","protease binding",123,5,1.58,0.02128,"Molecular Functions",0.040650406504065
"3724","evm.TU.chromosome_1.1045","GO:0003735","structural constituent of ribosome",168,6,2.16,0.0215,"Molecular Functions",0.0357142857142857
"3725","evm.TU.chromosome_1.1045","GO:0003735","structural constituent of ribosome",168,6,2.16,0.0215,"Molecular Functions",0.0357142857142857
"3726","evm.TU.chromosome_1.112","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3727","evm.TU.chromosome_1.112","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"3728","evm.TU.chromosome_1.124_evm.TU.chromosome_1.120","GO:0019825","oxygen binding",24,2,0.31,0.03762,"Molecular Functions",0.0833333333333333
"3729","evm.TU.chromosome_1.124_evm.TU.chromosome_1.120","GO:0019825","oxygen binding",24,2,0.31,0.03762,"Molecular Functions",0.0833333333333333
"3730","evm.TU.chromosome_1.124_evm.TU.chromosome_1.120.1.5f1685ae","GO:0019825","oxygen binding",24,2,0.31,0.03762,"Molecular Functions",0.0833333333333333
"3731","evm.TU.chromosome_1.124_evm.TU.chromosome_1.120.1.5f1685ae","GO:0019825","oxygen binding",24,2,0.31,0.03762,"Molecular Functions",0.0833333333333333
"3732","evm.TU.chromosome_1.1864","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3733","evm.TU.chromosome_1.931","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3734","evm.TU.chromosome_1.517","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3735","evm.TU.chromosome_1.1618","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3736","evm.TU.chromosome_1.1618","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3737","evm.TU.chromosome_1.1257","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3738","evm.TU.chromosome_1.1254","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3739","evm.TU.chromosome_1.127","GO:0019825","oxygen binding",24,2,0.31,0.03762,"Molecular Functions",0.0833333333333333
"3740","evm.TU.chromosome_1.127","GO:0019825","oxygen binding",24,2,0.31,0.03762,"Molecular Functions",0.0833333333333333
"3741","evm.TU.chromosome_1.126","GO:0019825","oxygen binding",24,2,0.31,0.03762,"Molecular Functions",0.0833333333333333
"3742","evm.TU.chromosome_1.125","GO:0019825","oxygen binding",24,2,0.31,0.03762,"Molecular Functions",0.0833333333333333
"3743","evm.TU.chromosome_1.125","GO:0019825","oxygen binding",24,2,0.31,0.03762,"Molecular Functions",0.0833333333333333
"3744","evm.TU.chromosome_1.823","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3745","evm.TU.chromosome_1.823","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3746","evm.TU.chromosome_1.821","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3747","evm.TU.chromosome_1.91","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3748","evm.TU.chromosome_1.92","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3749","evm.TU.chromosome_1.1427","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3750","evm.TU.chromosome_1.1420","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3751","evm.TU.chromosome_1.1420","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3752","evm.TU.chromosome_1.598","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3753","evm.TU.chromosome_1.414","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3754","evm.TU.chromosome_1.76","GO:0051015","actin filament binding",139,5,1.78,0.03368,"Molecular Functions",0.0359712230215827
"3755","evm.TU.chromosome_1.946","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3756","evm.TU.chromosome_1.1677","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3757","evm.TU.chromosome_1.1677","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3758","evm.TU.chromosome_1.1677","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3759","evm.TU.chromosome_1.233","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3760","evm.TU.chromosome_1.233","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3761","evm.TU.chromosome_1.231","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3762","evm.TU.chromosome_1.231","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3763","evm.TU.chromosome_1.231","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3764","evm.TU.chromosome_1.230","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3765","evm.TU.chromosome_1.230","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3766","evm.TU.chromosome_1.230","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3767","evm.TU.chromosome_1.854","GO:0003777","microtubule motor activity",131,5,1.68,0.02703,"Molecular Functions",0.0381679389312977
"3768","evm.TU.chromosome_1.1198","GO:0003777","microtubule motor activity",131,5,1.68,0.02703,"Molecular Functions",0.0381679389312977
"3769","evm.TU.chromosome_1.1194","GO:0003777","microtubule motor activity",131,5,1.68,0.02703,"Molecular Functions",0.0381679389312977
"3770","evm.TU.chromosome_1.1751","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3771","evm.TU.chromosome_1.522","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3772","evm.TU.chromosome_1.1546","GO:0003735","structural constituent of ribosome",168,6,2.16,0.0215,"Molecular Functions",0.0357142857142857
"3773","evm.TU.chromosome_1.1546","GO:0003735","structural constituent of ribosome",168,6,2.16,0.0215,"Molecular Functions",0.0357142857142857
"3774","evm.TU.chromosome_1.1023","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3775","evm.TU.chromosome_1.1023.1.5f15dce0","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3776","evm.TU.chromosome_1.1024","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3777","evm.TU.chromosome_1.1024","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3778","evm.TU.chromosome_1.819","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3779","evm.TU.chromosome_1.422","GO:0051015","actin filament binding",139,5,1.78,0.03368,"Molecular Functions",0.0359712230215827
"3780","evm.TU.chromosome_1.422","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3781","evm.TU.chromosome_1.422","GO:0002020","protease binding",123,5,1.58,0.02128,"Molecular Functions",0.040650406504065
"3782","evm.TU.chromosome_1.1222","GO:0003777","microtubule motor activity",131,5,1.68,0.02703,"Molecular Functions",0.0381679389312977
"3783","evm.TU.chromosome_1.996","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3784","evm.TU.chromosome_1.996","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3785","evm.TU.chromosome_1.995","GO:0003777","microtubule motor activity",131,5,1.68,0.02703,"Molecular Functions",0.0381679389312977
"3786","evm.TU.chromosome_1.1641","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3787","evm.TU.chromosome_1.1641","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3788","evm.TU.chromosome_1.1530","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3789","evm.TU.chromosome_1.261","GO:0030414","peptidase inhibitor activity",120,4,1.54,0.03183,"Molecular Functions",0.0333333333333333
"3790","evm.TU.chromosome_1.579","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3791","evm.TU.chromosome_1.104","GO:0019825","oxygen binding",24,2,0.31,0.03762,"Molecular Functions",0.0833333333333333
"3792","evm.TU.chromosome_1.102","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3793","evm.TU.chromosome_1.102","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"3794","evm.TU.chromosome_1.109","GO:0019825","oxygen binding",24,2,0.31,0.03762,"Molecular Functions",0.0833333333333333
"3795","evm.TU.chromosome_1.1405","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3796","evm.TU.chromosome_1.1405","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3797","evm.TU.chromosome_1.57","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"3798","evm.TU.chromosome_1.1893","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3799","evm.TU.chromosome_1.1892","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3800","evm.TU.chromosome_1.189","GO:0048273","mitogen-activated protein kinase p38 binding",3,1,0.04,0.03801,"Molecular Functions",0.333333333333333
"3801","evm.TU.chromosome_1.185","GO:0051015","actin filament binding",139,5,1.78,0.03368,"Molecular Functions",0.0359712230215827
"3802","evm.TU.chromosome_1.185","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3803","evm.TU.chromosome_1.185","GO:0051015","actin filament binding",139,5,1.78,0.03368,"Molecular Functions",0.0359712230215827
"3804","evm.TU.chromosome_1.185","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3805","evm.TU.chromosome_1.183","GO:0002020","protease binding",123,5,1.58,0.02128,"Molecular Functions",0.040650406504065
"3806","evm.TU.chromosome_1.1137","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3807","evm.TU.chromosome_1.781","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3808","evm.TU.chromosome_1.784","GO:0051015","actin filament binding",139,5,1.78,0.03368,"Molecular Functions",0.0359712230215827
"3809","evm.TU.chromosome_1.784","GO:0051015","actin filament binding",139,5,1.78,0.03368,"Molecular Functions",0.0359712230215827
"3810","evm.TU.chromosome_1.253","GO:0030414","peptidase inhibitor activity",120,4,1.54,0.03183,"Molecular Functions",0.0333333333333333
"3811","evm.TU.chromosome_1.394","GO:0003735","structural constituent of ribosome",168,6,2.16,0.0215,"Molecular Functions",0.0357142857142857
"3812","evm.TU.chromosome_1.215","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3813","evm.TU.chromosome_1.389","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3814","evm.TU.chromosome_1.381","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3815","evm.TU.chromosome_1.500","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3816","evm.TU.chromosome_1.500","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3817","evm.TU.chromosome_1.504","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3818","evm.TU.chromosome_1.504","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3819","evm.TU.chromosome_1.509","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3820","evm.TU.chromosome_1.509","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3821","evm.TU.chromosome_1.508","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3822","evm.TU.chromosome_1.508","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3823","evm.TU.chromosome_1.77","GO:0003777","microtubule motor activity",131,5,1.68,0.02703,"Molecular Functions",0.0381679389312977
"3824","evm.TU.chromosome_1.293","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3825","evm.TU.chromosome_1.1241","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3826","evm.TU.chromosome_1.1458","GO:0003777","microtubule motor activity",131,5,1.68,0.02703,"Molecular Functions",0.0381679389312977
"3827","evm.TU.chromosome_1.1821","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3828","evm.TU.chromosome_1.161","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"3829","evm.TU.chromosome_1.1465","GO:0042800","histone H3K4 methyltransferase activity",18,2,0.23,0.02192,"Molecular Functions",0.111111111111111
"3830","evm.TU.chromosome_1.1465","GO:0010844","recombination hotspot binding",8,2,0.1,0.00437,"Molecular Functions",0.25
"3831","evm.TU.chromosome_1.719","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3832","evm.TU.chromosome_1.719","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3833","evm.TU.chromosome_1.1050","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3834","evm.TU.chromosome_1.1535","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3835","evm.TU.chromosome_1.1535","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3836","evm.TU.chromosome_1.1535.1.5f15de28","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3837","evm.TU.chromosome_1.1535.1.5f15de28","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3838","evm.TU.chromosome_1.1151","GO:0051015","actin filament binding",139,5,1.78,0.03368,"Molecular Functions",0.0359712230215827
"3839","evm.TU.chromosome_1.1151","GO:0051015","actin filament binding",139,5,1.78,0.03368,"Molecular Functions",0.0359712230215827
"3840","evm.TU.chromosome_1.867","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3841","evm.TU.chromosome_1.867","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3842","evm.TU.chromosome_1.864","GO:0046332","SMAD binding",62,5,0.8,0.00119,"Molecular Functions",0.0806451612903226
"3843","evm.TU.chromosome_1.987","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3844","evm.TU.chromosome_1.987","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3845","evm.TU.chromosome_1.614","GO:0090729","toxin activity",70,4,0.9,0.01253,"Molecular Functions",0.0571428571428571
"3846","evm.TU.chromosome_1.903","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3847","evm.TU.chromosome_1.903","GO:0032036","myosin heavy chain binding",13,4,0.17,1.7e-05,"Molecular Functions",0.307692307692308
"3848","evm.TU.chromosome_1.903","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3849","evm.TU.chromosome_1.1507","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3850","evm.TU.chromosome_1.1505","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3851","evm.TU.chromosome_1.272","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3852","evm.TU.chromosome_1.272","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3853","evm.TU.chromosome_1.332_evm.TU.chromosome_1.328","GO:0002020","protease binding",123,5,1.58,0.02128,"Molecular Functions",0.040650406504065
"3854","evm.TU.chromosome_1.130","GO:0019825","oxygen binding",24,2,0.31,0.03762,"Molecular Functions",0.0833333333333333
"3855","evm.TU.chromosome_1.130","GO:0019825","oxygen binding",24,2,0.31,0.03762,"Molecular Functions",0.0833333333333333
"3856","evm.TU.chromosome_1.131","GO:0019825","oxygen binding",24,2,0.31,0.03762,"Molecular Functions",0.0833333333333333
"3857","evm.TU.chromosome_1.131","GO:0019825","oxygen binding",24,2,0.31,0.03762,"Molecular Functions",0.0833333333333333
"3858","evm.TU.chromosome_1.132","GO:0019825","oxygen binding",24,2,0.31,0.03762,"Molecular Functions",0.0833333333333333
"3859","evm.TU.chromosome_1.132","GO:0019825","oxygen binding",24,2,0.31,0.03762,"Molecular Functions",0.0833333333333333
"3860","evm.TU.chromosome_1.133","GO:0019825","oxygen binding",24,2,0.31,0.03762,"Molecular Functions",0.0833333333333333
"3861","evm.TU.chromosome_1.133","GO:0019825","oxygen binding",24,2,0.31,0.03762,"Molecular Functions",0.0833333333333333
"3862","evm.TU.chromosome_1.136","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3863","evm.TU.chromosome_1.136","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3864","evm.TU.chromosome_1.1601","GO:0003735","structural constituent of ribosome",168,6,2.16,0.0215,"Molecular Functions",0.0357142857142857
"3865","evm.TU.chromosome_1.1601","GO:0003735","structural constituent of ribosome",168,6,2.16,0.0215,"Molecular Functions",0.0357142857142857
"3866","evm.TU.chromosome_1.1032","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"3867","evm.TU.chromosome_1.646","GO:0003777","microtubule motor activity",131,5,1.68,0.02703,"Molecular Functions",0.0381679389312977
"3868","evm.TU.chromosome_1.1103","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3869","evm.TU.chromosome_1.1103","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3870","evm.TU.chromosome_1.1109","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3871","evm.TU.chromosome_1.959","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3872","evm.TU.chromosome_1.959","GO:0003777","microtubule motor activity",131,5,1.68,0.02703,"Molecular Functions",0.0381679389312977
"3873","evm.TU.chromosome_1.959","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3874","evm.TU.chromosome_1.1688","GO:0051015","actin filament binding",139,5,1.78,0.03368,"Molecular Functions",0.0359712230215827
"3875","evm.TU.chromosome_1.220","GO:0051015","actin filament binding",139,5,1.78,0.03368,"Molecular Functions",0.0359712230215827
"3876","evm.TU.chromosome_1.220","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3877","evm.TU.chromosome_1.221","GO:0051015","actin filament binding",139,5,1.78,0.03368,"Molecular Functions",0.0359712230215827
"3878","evm.TU.chromosome_1.221","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3879","evm.TU.chromosome_1.221","GO:0051015","actin filament binding",139,5,1.78,0.03368,"Molecular Functions",0.0359712230215827
"3880","evm.TU.chromosome_1.221","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3881","evm.TU.chromosome_1.222","GO:0051015","actin filament binding",139,5,1.78,0.03368,"Molecular Functions",0.0359712230215827
"3882","evm.TU.chromosome_1.222","GO:0051015","actin filament binding",139,5,1.78,0.03368,"Molecular Functions",0.0359712230215827
"3883","evm.TU.chromosome_1.223","GO:0051015","actin filament binding",139,5,1.78,0.03368,"Molecular Functions",0.0359712230215827
"3884","evm.TU.chromosome_1.223","GO:0051015","actin filament binding",139,5,1.78,0.03368,"Molecular Functions",0.0359712230215827
"3885","evm.TU.chromosome_1.1726","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3886","evm.TU.chromosome_1.1164","GO:0003777","microtubule motor activity",131,5,1.68,0.02703,"Molecular Functions",0.0381679389312977
"3887","evm.TU.chromosome_1.776","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3888","evm.TU.chromosome_1.772","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3889","evm.TU.chromosome_2.861","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3890","evm.TU.chromosome_2.753","GO:0043425","bHLH transcription factor binding",19,2,0.24,0.0243,"Molecular Functions",0.105263157894737
"3891","evm.TU.chromosome_2.755","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3892","evm.TU.chromosome_2.165_evm.TU.chromosome_2.166","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"3893","evm.TU.chromosome_2.165_evm.TU.chromosome_2.166","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"3894","evm.TU.chromosome_2.2077","GO:0050840","extracellular matrix binding",63,3,0.81,0.04039,"Molecular Functions",0.0476190476190476
"3895","evm.TU.chromosome_2.2077","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3896","evm.TU.chromosome_2.2077","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3897","evm.TU.chromosome_2.1679","GO:0050840","extracellular matrix binding",63,3,0.81,0.04039,"Molecular Functions",0.0476190476190476
"3898","evm.TU.chromosome_2.1679","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3899","evm.TU.chromosome_2.1670","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3900","evm.TU.chromosome_2.1829","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3901","evm.TU.chromosome_2.1829","GO:0046332","SMAD binding",62,5,0.8,0.00119,"Molecular Functions",0.0806451612903226
"3902","evm.TU.chromosome_2.1829","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3903","evm.TU.chromosome_2.1824","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3904","evm.TU.chromosome_2.1824","GO:0046332","SMAD binding",62,5,0.8,0.00119,"Molecular Functions",0.0806451612903226
"3905","evm.TU.chromosome_2.1824","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3906","evm.TU.chromosome_2.1827","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3907","evm.TU.chromosome_2.1827","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3908","evm.TU.chromosome_2.1826","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3909","evm.TU.chromosome_2.1826","GO:0046332","SMAD binding",62,5,0.8,0.00119,"Molecular Functions",0.0806451612903226
